f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
-15.2401,16.741,12.1991,-9.3335,-10.3,-11.0183,-6.8171,-1.1062,-1.3984,-8.4472,1
-13.4769,15.0394,7.4815,-6.3051,-8.7748,-8.3733,-7.0107,1.6763,-0.3521,-6.411,1
-11.3796,14.1634,11.6845,-8.1903,-8.667,-12.0049,-5.3162,-0.3598,-3.3112,-3.647,1
-14.7031,12.5923,9.4346,-10.5805,-7.3944,-10.5414,-5.0788,2.7769,-2.7919,-5.4651,1
-15.9276,17.7659,11.3778,-8.9187,-10.7045,-9.6689,-6.3827,3.6721,-3.88,-6.0609,1
-14.41,13.9212,9.8104,-8.8039,-8.2357,-8.5844,-5.2444,-3.8083,-1.592,-8.7466,1
-13.413,16.309,8.5839,-9.0225,-10.4443,-7.6447,-5.7302,3.3352,-1.421,-5.8995,1
-14.2802,15.3243,7.3667,-8.5018,-9.6503,-8.4097,-6.1543,-0.8154,-2.0306,-7.8874,1
-17.2704,15.188,10.8419,-7.9292,-7.5909,-10.4954,-8.0194,0.6376,-2.5629,-7.5266,1
-14.5022,13.1799,7.2193,-9.2916,-11.2498,-9.1504,-6.8568,2.4101,0.3641,-5.2441,1
-16.709,16.3551,12.3369,-8.6016,-7.5609,-10.3254,-8.6721,-0.3977,0.5523,-8.4997,1
-14.3832,14.1485,9.2038,-9.2951,-9.4369,-10.3411,-8.0058,1.0652,-0.4316,-4.9588,1
-15.5971,12.2205,9.547,-6.2781,-8.5769,-8.4419,-4.5379,1.3738,-1.8607,-5.2697,1
-15.2017,11.9756,11.0578,-6.7732,-11.2226,-8.265,-3.3516,0.7393,-3.2687,-6.0786,1
-15.2083,13.1722,10.6231,-11.0354,-11.7111,-9.4689,-5.9062,1.258,0.7712,-6.1064,1
-13.4852,12.634,11.1252,-9.4194,-9.4381,-9.6611,-4.3233,-1.2223,-5.4665,-6.5833,1
-13.6797,14.3257,11.8216,-7.9738,-10.391,-12.986,-6.2287,2.2846,-2.6297,-6.2206,1
-13.7504,12.5744,10.9081,-6.1741,-9.8045,-11.1915,-5.9726,-2.5939,-1.5363,-5.5847,1
-11.869,13.8063,10.586,-9.9218,-10.0799,-11.7856,-6.1649,0.2847,-1.5928,-7.1985,1
-14.2574,13.5972,9.476,-8.5093,-9.4845,-8.3561,-6.0537,0.2179,-2.3129,-7.3351,1
-14.9223,17.144,8.6043,-9.0478,-10.1265,-9.8686,-6.3696,1.1616,-4.6069,-4.7074,1
-13.4336,12.233,6.5697,-10.0954,-9.9093,-5.6274,-5.0578,-1.9687,-3.0761,-6.3429,1
-14.0019,12.1252,9.7708,-9.7063,-11.2009,-9.1085,-4.7119,2.0043,-1.1801,-7.0092,1
-13.3106,14.5609,10.1742,-9.5474,-10.2906,-9.387,-2.2129,1.1946,-2.9584,-7.5117,1
-15.1201,17.3632,9.3744,-7.2695,-10.1091,-9.1061,-4.6851,-0.1152,-3.0033,-3.7748,1
-12.9056,15.2833,11.1542,-7.9405,-6.5186,-9.432,-5.0068,-1.4337,-3.2791,-8.0644,1
-12.4714,10.2685,9.3698,-13.1204,-10.7922,-10.2343,-3.7954,1.3376,-3.2914,-4.6642,1
-14.3557,14.1536,8.1693,-10.1148,-10.7829,-9.4282,-5.7559,3.0588,-1.4641,-10.3245,1
-13.9885,11.9223,8.5243,-9.8481,-10.5403,-11.5606,-5.5675,-1.3735,-1.5066,-2.9077,1
-16.3765,13.6705,6.1881,-9.0812,-8.5812,-8.4169,-5.7567,2.0766,1.7774,-3.6947,1
-15.1662,11.9206,9.3641,-10.0503,-8.8682,-11.2697,-5.982,1.9997,-2.1927,-7.6826,1
-12.6202,11.2788,9.4816,-8.6923,-9.5214,-9.2271,-4.9571,0.6896,-2.5937,-6.8745,1
-15.2997,15.2786,9.0035,-7.3597,-9.5168,-10.2797,-4.9451,-0.3485,-1.0844,-5.944,1
-15.277,14.8902,10.7932,-6.8935,-8.096,-8.761,-7.5641,4.4156,-4.1471,-4.8392,1
-13.7355,12.3361,9.7868,-8.748,-7.5869,-10.5678,-6.2657,-2.7614,0.5605,-7.8688,1
-13.8921,13.9452,9.8263,-7.415,-7.0384,-9.1206,-4.8901,1.236,-0.5154,-6.9575,1
-12.7694,15.763,11.5971,-9.62,-9.7978,-9.1387,-7.929,3.1351,-2.0601,-5.8372,1
-15.248,12.107,9.0672,-8.301,-8.5351,-9.2552,-5.3526,0.2372,-1.2973,-4.0389,1
-13.3253,15.3116,10.4143,-10.8846,-11.1123,-8.8156,-5.8891,1.4025,0.473,-5.1741,1
-12.4941,14.2393,8.7625,-8.7166,-10.7524,-7.1604,-4.6871,1.5235,-0.1877,-9.2932,1
-13.5003,12.1313,9.9624,-9.0974,-8.5526,-9.1556,-3.8551,-0.1602,-0.978,-6.0198,1
-16.8354,12.7194,9.7485,-6.9614,-8.8497,-11.2491,-6.0832,3.7694,-1.8748,-6.7541,1
-13.6449,15.2424,9.289,-7.876,-10.0386,-8.4189,-5.6182,1.4656,-3.1804,-7.4951,1
-12.9642,13.9782,10.4008,-9.0894,-8.1972,-10.4096,-6.0761,1.9217,-0.2822,-7.0488,1
-11.4429,14.5672,8.4089,-8.0762,-10.1197,-8.8468,-5.937,0.8541,-3.409,-4.778,1
-16.1167,12.4341,10.5243,-6.2256,-10.0741,-8.4464,-4.2627,1.9647,-2.5085,-7.8997,1
-17.6938,13.703,11.7404,-10.3161,-8.4949,-10.9231,-5.7136,1.8044,-3.0309,-6.0074,1
-15.0051,15.155,10.3263,-8.5451,-7.2077,-8.5044,-6.9083,0.6139,-2.1555,-6.1426,1
-10.5957,14.6536,6.9194,-9.444,-12.4438,-9.9926,-8.8537,-0.5647,-4.3227,-5.6869,1
-14.3817,14.5517,9.8165,-10.7213,-8.775,-6.6145,-5.2589,0.1038,-4.1838,-7.6252,1
-13.7029,15.707,10.3646,-7.43,-8.4837,-8.7381,-6.8604,1.0036,-3.3142,-6.237,1
-13.8862,16.6155,8.0087,-7.9076,-7.3234,-8.3596,-4.6233,1.6242,-0.0941,-7.8943,1
-16.4614,14.0878,6.7315,-6.7839,-7.7142,-10.1479,-6.4289,0.6342,-1.9636,-6.0724,1
-13.5451,13.8384,11.3881,-7.9609,-10.4557,-7.4952,-7.9101,0.6044,-0.5913,-7.3477,1
-13.9181,14.9123,8.6825,-8.7385,-9.78,-10.3255,-2.4202,-0.402,-0.5343,-6.8523,1
-16.0124,14.2515,10.9469,-7.2491,-7.2019,-5.08,-5.497,-0.2519,-1.3623,-6.6624,1
-12.9935,12.1515,13.5258,-7.3458,-12.0713,-10.5614,-4.6486,2.5072,-3.95,-5.1936,1
-17.3035,13.9633,11.6413,-9.4571,-11.8056,-9.2785,-6.7798,1.687,-3.3696,-7.4221,1
-17.414,14.3522,9.7319,-10.4124,-9.2546,-7.9573,-6.1961,1.1449,-1.6317,-8.0696,1
-11.2976,13.391,10.9575,-7.476,-9.7546,-8.5877,-5.504,-1.3838,-2.5401,-7.182,1
-15.0751,12.1413,11.6629,-6.2268,-8.0782,-7.5921,-6.3897,-0.2117,-3.2095,-5.297,1
-14.0419,13.9815,11.916,-8.0224,-10.8032,-10.5192,-4.8497,2.3053,-1.2141,-3.4178,1
-11.93,14.7588,8.7154,-10.5948,-10.1263,-8.368,-3.1328,1.3689,-0.2886,-6.6311,1
-13.4483,15.3323,7.0039,-9.25,-8.1207,-9.0862,-7.6675,-2.9025,-2.5903,-6.3705,1
-15.7083,14.3119,10.7329,-7.6238,-13.0791,-11.4693,-6.3297,1.601,-1.3078,-5.5553,1
-14.9576,13.6058,8.8808,-7.4775,-10.926,-8.2228,-5.561,0.6751,-3.0267,-8.2964,1
-15.3539,13.6023,6.4197,-8.9259,-8.1587,-8.647,-6.617,0.8131,-2.8759,-6.04,1
-12.0723,15.55,10.7545,-9.3692,-8.4203,-12.0282,-6.2513,1.6183,-0.931,-5.2583,1
-13.9402,13.8037,10.7802,-10.0591,-10.8123,-9.4053,-5.6129,-1.9957,-1.3589,-5.104,1
-14.4984,17.659,8.9489,-9.1715,-10.1379,-9.6121,-6.3658,-1.3675,-2.8615,-6.4096,1
-12.5396,17.4007,11.9765,-9.7929,-10.589,-9.7369,-3.1959,0.4946,-4.0329,-7.0149,1
-13.2469,15.1322,9.673,-7.6047,-12.955,-9.3421,-4.5817,-0.5066,-3.2962,-9.0628,1
-11.9976,13.0171,10.3348,-7.724,-7.2771,-9.7287,-6.6819,1.0023,-0.1155,-6.5184,1
-15.8148,11.7862,8.1413,-7.3332,-10.0262,-10.4091,-6.9467,0.8703,-2.4008,-6.6728,1
-12.3585,16.4043,7.5582,-8.1384,-10.7105,-9.8702,-5.4088,0.4236,-1.696,-5.2537,1
-13.9406,13.127,9.0295,-10.7894,-10.8261,-6.5548,-7.0607,-1.0474,-1.5618,-6.4287,1
-14.6759,16.2109,10.797,-9.4248,-10.182,-10.2517,-4.5606,0.2805,-4.7314,-6.3356,1
-16.688,17.3736,8.5248,-8.8726,-9.1579,-9.9309,-6.3078,1.3754,0.2477,-5.1119,1
-12.1647,12.5274,10.4493,-8.397,-9.0186,-7.4335,-6.2039,0.1344,-1.2407,-8.9304,1
-14.7377,13.896,8.5927,-7.0442,-11.1386,-9.7017,-5.433,2.7729,-2.0575,-4.8589,1
-13.3316,14.2825,8.339,-10.7817,-9.3855,-10.3119,-4.4938,1.8615,-2.3186,-7.9997,1
-13.6164,12.5704,8.8356,-10.099,-9.753,-7.7426,-5.8803,0.0779,-4.3301,-5.4349,1
-15.5531,14.2736,9.442,-7.3726,-9.7811,-9.5863,-5.1441,3.9031,-0.709,-6.396,1
-14.3777,13.31,8.5483,-9.459,-10.7035,-8.5178,-7.4795,2.7425,-0.9136,-6.2324,1
-14.382,13.2614,10.3784,-6.9977,-10.6,-11.798,-4.8179,1.2292,-3.7219,-7.3632,1
-15.6711,13.0105,9.4878,-9.0296,-10.5214,-10.6351,-6.2159,0.9942,-2.5161,-4.5251,1
-13.6203,11.711,10.7589,-7.7215,-10.1974,-11.7407,-5.8606,0.7311,-3.7241,-8.44,1
-14.5138,13.7477,9.3474,-8.7549,-11.1994,-10.1501,-5.0727,0.2177,-4.5496,-6.9722,1
-15.9877,14.498,10.4515,-11.118,-8.4067,-11.1661,-3.534,0.6695,-3.9112,-7.9761,1
-13.8603,13.5103,9.8283,-6.2107,-10.5941,-9.4079,-3.743,1.1485,-4.4516,-5.505,1
-16.127,16.2075,8.739,-4.1756,-7.3442,-10.6928,-5.8427,1.8732,-0.8662,-5.5996,1
-12.5042,13.9128,9.4232,-9.1501,-8.2577,-8.9501,-5.4358,1.9355,-5.1182,-5.798,1
-14.0546,16.6005,7.6804,-6.294,-9.4321,-8.7644,-3.3589,1.5838,-1.4411,-5.8997,1
-15.1077,14.0546,8.9,-8.6967,-13.0491,-8.8543,-6.0553,0.2384,-1.712,-8.4135,1
-11.4886,13.9431,9.7545,-10.0779,-9.5093,-7.4174,-4.3189,2.0243,-1.2221,-6.8009,1
-16.5577,13.7957,9.6195,-7.0566,-9.0812,-7.0794,-4.0765,0.0579,-4.7343,-4.1848,1
-12.3434,12.048,12.2371,-8.0567,-9.3042,-7.0757,-3.8557,1.7197,-1.3318,-5.3385,1
-14.9826,14.0146,8.6198,-9.1294,-10.0952,-10.4508,-5.6676,0.2567,-1.2883,-8.6966,1
-14.5525,14.2946,9.5073,-8.8884,-11.9231,-8.9631,-4.9013,1.483,-0.4836,-5.9608,1
-13.6644,14.3314,11.0046,-10.9957,-10.8856,-7.1175,-9.5634,0.5324,-0.2832,-6.403,1
-14.99,14.2914,9.4436,-8.5836,-10.5703,-7.8349,-3.7378,0.5426,-4.1214,-7.0489,1
-14.6584,14.8556,8.4613,-9.7836,-8.7792,-8.0895,-6.8051,-1.2571,2.8845,-5.0882,1
-14.783,15.4008,9.7866,-7.3291,-9.3062,-9.361,-6.0431,-1.4284,0.8655,-7.6754,1
-16.4225,13.778,8.5311,-8.7074,-8.5136,-8.0049,-4.6506,0.2842,-1.9673,-5.6513,1
-17.0191,14.9532,7.7873,-5.5693,-10.152,-9.7752,-7.0273,-0.2023,1.3695,-4.8526,1
-16.7063,16.3536,11.7631,-9.0516,-9.0852,-9.5203,-2.9139,-0.4517,-1.8226,-6.9053,1
-16.532,17.3848,8.2009,-8.2996,-12.1563,-10.0965,-5.2398,-0.4944,-1.1614,-6.6667,1
-12.6423,16.1399,9.0932,-8.5147,-9.2701,-8.5688,-5.8512,1.028,-2.4068,-6.0903,1
-12.4356,15.0664,11.0252,-7.5452,-9.776,-9.0196,-7.5005,2.6459,-6.2161,-6.3938,1
-12.6711,12.0515,10.5729,-9.651,-10.0985,-8.079,-5.5756,-2.3088,-3.5063,-4.8001,1
-13.7091,16.7195,12.4973,-9.1432,-5.7904,-9.4611,-7.3167,-0.2078,-5.4267,-3.8526,1
-11.9903,12.574,9.6315,-8.4864,-10.9858,-12.1305,-6.1883,0.2611,-2.6243,-5.9291,1
-12.2382,13.6427,10.2289,-7.5395,-8.714,-10.4195,-5.7282,1.564,-3.7342,-4.3678,1
-12.2351,13.0131,10.2638,-7.6664,-10.3637,-8.7754,-5.6278,-1.4592,-1.3529,-7.9133,1
-12.9737,13.0905,9.7314,-6.5714,-8.8007,-11.1171,-7.3951,-0.1563,-1.4497,-5.7257,1
-15.6471,12.3465,10.3957,-8.9026,-6.3094,-9.443,-3.1514,-1.0129,-4.4015,-7.9433,1
-12.5988,16.7314,8.8,-9.3207,-11.2987,-12.2153,-4.7951,1.0772,-2.0259,-8.3632,1
-11.9225,13.3423,10.7737,-10.8117,-9.831,-9.0608,-5.3821,0.9747,-1.2999,-7.9589,1
-14.0864,14.2679,10.3208,-8.5213,-11.4551,-11.4746,-9.1941,1.969,-0.8002,-4.9978,1
-13.9223,10.8976,8.4332,-8.3742,-9.342,-9.832,-5.3194,0.7602,-1.8605,-7.2217,1
-12.9094,13.4511,7.9773,-9.7863,-10.068,-8.0069,-5.9361,0.4635,-3.9146,-5.0849,1
-15.3604,13.9473,12.1936,-7.8667,-11.9876,-12.1521,-5.9692,-1.0764,-1.0688,-6.1997,1
-14.1344,13.0372,12.5854,-4.3659,-9.9631,-8.9683,-5.7266,0.3532,-3.2898,-7.8906,1
-16.0859,14.7052,9.1938,-12.4973,-8.878,-9.5553,-3.8527,1.3024,-4.2597,-9.6076,1
-15.4617,13.1596,11.388,-8.6431,-7.8447,-11.4851,-4.4248,1.8242,-5.069,-4.2792,1
-14.2423,14.6854,8.6759,-6.717,-11.324,-8.2497,-4.6418,-0.7186,0.9334,-5.9158,1
-13.4016,11.8066,13.1499,-10.4667,-8.0079,-10.99,-6.8012,1.9258,-0.5003,-8.1701,1
-12.7468,15.6648,8.5663,-6.2319,-11.7305,-10.435,-5.1542,-0.5377,-1.6459,-5.9015,1
-14.6631,15.3459,9.6307,-8.2825,-7.8255,-8.3118,-4.6937,-0.9811,-1.2545,-7.5809,1
-16.3046,13.9897,8.6168,-7.4439,-8.3234,-12.3518,-7.1152,-1.447,-2.7356,-5.5804,1
-14.7459,13.2127,11.9235,-12.0871,-7.6899,-10.3143,-5.9899,-0.0484,0.2727,-8.1096,1
-14.3649,14.8885,7.5568,-10.0097,-9.7675,-10.8279,-7.0961,0.2179,-1.0673,-6.7772,1
-12.7648,12.6007,8.0954,-5.7403,-10.5322,-11.4642,-8.4858,2.3553,-2.5536,-6.6437,1
-14.6213,15.6167,9.704,-5.1137,-9.3446,-7.9052,-4.6649,0.688,-2.9221,-5.7652,1
-13.6173,13.2384,10.2228,-6.7755,-6.4403,-8.2163,-3.0786,-0.2014,-0.9888,-4.2553,1
-15.727,13.3689,12.5801,-10.0925,-11.5569,-7.2059,-4.0776,1.3909,-2.1102,-6.9209,1
-13.9595,16.467,10.3311,-5.3794,-10.8922,-9.5274,-6.4323,-0.885,-2.2713,-5.6371,1
-13.5961,17.353,10.67,-6.9046,-9.4461,-6.9808,-2.2751,1.5393,-3.5306,-7.0863,1
-13.9596,14.782,11.0209,-7.9395,-9.5348,-10.4522,-5.271,3.5252,-0.5118,-5.4611,1
-12.8381,13.5407,9.2109,-9.7515,-9.7332,-10.1309,-4.0603,0.0297,-3.2457,-3.3493,1
-15.0595,14.3276,10.6503,-10.3349,-7.692,-8.5422,-3.5352,-0.2761,-1.893,-6.2041,1
-13.9866,11.9154,10.1395,-10.7695,-9.0077,-12.6908,-8.6501,1.9705,-2.8619,-7.7449,1
-12.4762,14.5887,11.2814,-8.8792,-5.5258,-10.4046,-3.256,0.6506,-4.5234,-5.5389,1
-13.9103,12.5203,8.59,-8.6669,-9.0206,-13.2039,-4.2931,0.0009,-4.0393,-4.8515,1
-14.4179,15.9215,10.6302,-8.6321,-9.7743,-8.7738,-6.493,-0.5362,-1.1268,-6.4799,1
-14.3321,15.7314,9.8025,-8.6073,-10.4447,-8.8518,-5.348,2.0939,-2.9103,-6.9499,1
-13.1943,14.4756,8.614,-6.67,-12.0929,-8.3214,-7.7706,3.5714,-4.3585,-4.5347,1
-14.5049,13.5474,10.2514,-7.682,-10.9019,-10.7215,-4.8983,-1.8183,-2.918,-1.7021,1
-15.8345,15.819,9.0944,-7.8663,-8.5637,-7.8044,-6.1731,3.726,-2.9257,-5.9118,1
-14.0145,12.4143,9.5445,-8.3876,-10.1934,-5.8365,-7.1307,2.5118,-0.757,-6.2839,1
-15.6803,12.9449,9.1963,-11.3084,-11.0504,-11.7216,-3.8539,1.6704,-0.8627,-5.3799,1
-14.132,16.2883,9.0571,-8.4698,-8.4247,-11.4797,-1.2278,0.7855,-1.8287,-4.3778,1
-13.01,14.1544,10.1685,-10.886,-10.3799,-8.722,-5.2069,2.5744,-2.2224,-8.3441,1
-12.7974,16.2514,11.3206,-8.8753,-7.9787,-4.3545,-5.7,-1.2249,-2.9211,-5.3249,1
-16.7897,14.3514,10.5438,-6.3271,-7.58,-8.201,-9.1168,2.1243,-0.9834,-5.8792,1
-16.9778,12.9321,8.223,-11.6523,-9.5496,-10.6946,-1.9348,0.4895,-0.101,-8.6168,1
-15.1776,14.2426,8.611,-9.2631,-9.8722,-9.8487,-3.0901,1.31,-1.3224,-5.4536,1
-13.4635,13.973,9.4922,-8.3796,-7.81,-7.8085,-6.2333,1.8945,-2.3335,-6.2123,1
-15.0928,13.8248,11.9853,-8.4912,-9.3423,-11.6687,-6.3366,0.3807,-3.2854,-6.2306,1
-15.0262,14.2173,10.1555,-10.0635,-10.1433,-9.3818,-4.0963,1.1278,-3.0346,-5.6646,1
-11.8211,15.4724,10.7946,-7.5414,-7.3853,-7.8844,-5.0226,2.3457,-3.6641,-8.5165,1
-14.1468,14.2003,9.1574,-7.391,-12.3395,-10.3,-6.6002,-1.7118,0.2004,-8.3019,1
-15.265,15.4593,10.9423,-10.2921,-8.5215,-9.0632,-2.3732,1.3486,-2.2535,-7.5479,1
-15.4988,12.8586,12.0299,-8.6029,-8.6974,-7.2265,-9.4104,2.661,-1.9586,-5.6106,1
-15.6251,12.9646,10.7065,-5.0529,-8.0403,-7.5996,-6.1607,-0.1576,-3.2129,-6.9955,1
-17.4616,13.0099,9.1327,-8.8929,-9.3476,-8.9542,-5.8951,-0.1295,-4.9867,-7.1261,1
-15.8411,14.7964,11.3372,-7.222,-8.4098,-9.6982,-6.6557,-0.378,-4.3029,-4.7753,1
-14.6445,12.2278,8.7335,-9.9303,-9.4807,-7.8967,-6.3947,-2.6361,-2.3254,-6.4974,1
-14.7198,13.1561,10.2994,-8.5306,-9.5825,-8.8789,-6.5175,0.0128,0.0285,-5.4241,1
-13.142,15.9365,10.7622,-7.2372,-11.9143,-9.1916,-6.1468,3.2592,-0.6502,-7.2088,1
-13.8233,14.3488,10.6548,-10.1581,-9.0052,-9.8401,-5.4491,-0.3439,-2.9192,-4.5024,1
-15.9598,12.6307,9.8959,-9.7877,-10.8728,-9.3403,-8.1303,-0.7693,1.0395,-5.5739,1
-15.5023,14.7246,10.8243,-7.1382,-9.736,-8.0331,-8.9304,-0.8418,-1.7958,-5.7687,1
-15.7501,14.4864,9.0375,-9.0453,-8.0081,-8.1345,-7.3683,-0.8432,-2.6584,-6.3032,1
-15.3693,15.6583,10.4944,-8.0207,-11.4451,-7.7469,-10.103,1.9938,-0.6402,-6.9117,1
-12.4731,14.0026,10.0669,-8.1205,-4.7654,-7.4812,-4.821,-0.6265,-1.8263,-7.4828,1
-13.1493,14.308,8.2865,-8.5081,-10.8194,-9.271,-7.1613,0.7839,-0.9159,-6.3427,1
-14.9688,14.4022,11.0191,-10.2906,-9.1543,-7.5216,-5.0122,0.8293,-1.082,-5.5844,1
-13.2521,11.0614,7.6431,-7.1226,-11.8032,-8.8956,-6.4008,-0.7516,-1.5172,-5.9616,1
-11.217,13.1601,12.1334,-8.1012,-10.5368,-8.299,-5.0241,0.7965,-1.6422,-7.1586,1
-15.6211,15.2365,9.6374,-8.75,-9.1255,-9.0999,-8.0167,2.6721,-1.8599,-6.5671,1
-13.7362,14.4521,11.1239,-7.8229,-8.4685,-7.4714,-4.5473,0.502,-3.726,-3.7614,1
-14.7391,13.3876,7.3682,-8.1221,-9.3219,-11.7705,-5.1928,-0.0046,1.9938,-7.1172,1
-15.0353,12.7851,11.8901,-9.189,-10.6326,-8.4374,-7.9433,1.6804,0.6305,-5.4132,1
-13.4256,15.4024,12.5378,-6.815,-8.8857,-8.142,-7.2016,1.9071,-3.55,-6.8137,1
-19.0063,14.6994,9.0075,-6.9631,-8.96,-7.8117,-7.4981,2.3003,1.1171,-5.1169,1
-13.1969,14.3517,9.1863,-7.488,-11.8044,-10.1245,-8.5293,-0.3128,-1.0786,-5.505,1
-14.3061,14.3529,7.1445,-9.1887,-10.5673,-10.4865,-4.9734,-0.5481,-2.9487,-9.3937,1
-14.8236,12.4655,10.0921,-10.0565,-9.3884,-9.7149,-3.3647,1.4885,-4.8011,-8.1605,1
-14.2997,12.7025,5.5207,-6.6055,-8.4649,-8.7164,-6.7837,1.3842,-3.0982,-5.9558,1
-15.7633,16.3717,7.6179,-6.7814,-9.4869,-10.2321,-5.6222,1.8427,0.0085,-5.7934,1
-15.7185,14.1807,12.6985,-6.6083,-8.1821,-8.3043,-4.8236,2.4808,-2.7266,-8.2958,1
-14.279,12.8709,8.3907,-9.7102,-5.8173,-9.2937,-5.3299,-1.0909,-4.8073,-7.4917,1
-12.2252,14.5987,10.8712,-7.522,-10.4323,-7.4159,-6.8219,2.852,-1.3782,-8.9467,1
-15.5045,11.4199,11.7182,-8.6669,-12.8878,-8.9342,-6.6785,-1.483,0.4753,-6.1022,1
-14.8226,13.4982,7.7034,-10.5867,-7.6179,-10.2087,-5.8396,-2.3238,-4.0188,-5.3484,1
-13.8159,16.7274,11.9877,-8.9759,-8.8358,-9.9728,-2.7905,2.4662,-1.7871,-5.9625,1
-12.2152,14.9667,12.3112,-11.9203,-8.8534,-10.271,-3.2382,3.0623,-1.9924,-3.9597,1
-11.7078,14.2089,13.6812,-8.6768,-9.867,-8.1991,-6.4034,0.8707,0.0725,-6.2343,1
-16.925,14.6483,8.9288,-7.3319,-8.501,-7.2908,-4.5114,2.3781,-3.0453,-5.0571,1
-11.4298,13.0643,12.6729,-9.4539,-10.8232,-9.0536,-4.7989,2.1103,-3.4843,-5.6113,1
-15.4108,11.8639,8.5802,-9.7562,-8.7629,-7.7695,-8.0825,1.2706,-3.8067,-5.3195,1
-15.3166,12.5203,11.1728,-9.5102,-10.0192,-12.8278,-4.4529,1.9741,-2.0335,-8.5545,1
-12.5684,13.0979,9.2932,-5.1618,-10.6007,-8.3845,-5.0296,1.328,-1.6186,-5.6985,1
-13.9746,14.0194,12.2402,-10.5988,-8.0131,-8.2644,-4.8251,2.4182,-2.1805,-9.0666,1
-14.4909,12.6105,8.8755,-10.4935,-10.2613,-10.3928,-9.4391,1.793,1.2888,-5.3538,1
-14.6869,14.0152,9.3418,-8.4948,-9.6008,-10.7594,-3.3484,-1.488,-0.9642,-6.4149,1
-11.5312,14.6086,9.4334,-9.0014,-9.4854,-11.2121,-7.023,-1.9347,-3.4261,-6.1223,1
-13.9322,11.1283,9.7675,-7.7847,-9.7896,-10.4485,-6.491,-0.0685,-2.9967,-6.0024,1
-10.9209,12.9817,9.4961,-8.7074,-10.5763,-7.8505,-9.4291,-0.0539,-0.8142,-6.7043,1
-15.6137,14.7584,11.3328,-8.3139,-10.7471,-8.8136,-6.4758,1.8605,0.1832,-10.1715,1
-14.2159,11.4937,13.636,-9.332,-8.4257,-9.5508,-7.0774,-0.6404,0.3369,-4.8292,1
-11.4671,14.1805,10.4052,-9.0306,-9.9759,-11.0607,-5.7467,-0.4412,-1.3788,-6.0081,1
-13.9509,16.61,9.9167,-7.4947,-6.468,-7.5379,-4.143,0.2827,-1.6972,-8.2405,1
-13.6341,14.509,10.0084,-7.089,-11.3569,-7.0456,-4.5201,0.6367,-2.2647,-5.5422,1
-12.1012,14.2497,10.1893,-8.6026,-6.8722,-10.0512,-5.917,2.9378,-1.8211,-4.5575,1
-15.7494,13.7894,12.1999,-9.6443,-9.7722,-9.1128,-7.3565,0.122,-1.8727,-6.1931,1
-12.4619,16.4095,8.6892,-8.4629,-8.5339,-7.2233,-4.795,1.1791,-1.0418,-5.2525,1
-15.774,14.3865,12.162,-8.9409,-9.3511,-9.8616,-9.3435,0.7736,-1.589,-7.0319,1
-16.1144,12.7764,11.1196,-5.671,-7.4716,-11.5144,-4.5908,-0.2521,-2.9151,-6.9561,1
-13.3234,15.5362,9.8262,-8.7514,-8.8489,-8.6459,-4.1084,-1.1839,-2.0116,-7.8652,1
-14.4589,13.758,9.9032,-9.8294,-11.7762,-12.6395,-6.0695,0.0962,-3.0556,-4.2793,1
-15.6716,16.2225,12.409,-11.5562,-9.4067,-10.0974,-10.2404,-1.4243,-0.8792,-3.2343,1
-13.0284,14.5827,9.9413,-6.1058,-6.3229,-10.3781,-8.8727,-2.4046,-0.0588,-6.3337,1
-14.1076,11.4113,8.8435,-9.073,-9.2335,-10.0958,-7.4287,-0.4342,-0.2292,-5.8959,1
-13.4642,12.749,5.5425,-9.4145,-10.8451,-8.9743,-0.9441,1.7854,2.0623,-5.41,1
-15.3273,14.6192,12.6442,-5.8855,-10.4083,-9.1181,-8.0166,1.9797,0.2884,-6.2034,1
-15.3835,14.6375,10.5995,-8.5081,-9.2772,-9.7586,-4.3788,1.847,-3.5163,-7.779,1
-14.764,15.2026,10.1954,-9.5946,-9.153,-9.9941,-4.552,1.2423,-2.5146,-5.9158,1
-12.4099,13.2429,10.5773,-8.7355,-8.9048,-10.4797,-5.7072,2.4044,-3.4472,-8.2572,1
-16.3196,12.3413,10.8663,-10.7386,-9.9921,-8.5704,-5.2477,0.1644,-1.7553,-6.1024,1
-14.7188,13.781,13.3264,-7.4159,-5.8243,-10.2433,-6.0002,-1.2555,-3.256,-3.4103,1
-15.1655,16.9762,8.1082,-10.21,-10.0571,-9.5935,-4.4881,1.4188,-2.6661,-6.4631,1
-14.8611,12.7253,8.6413,-7.088,-12.2875,-7.0718,-6.3872,-0.4161,-0.932,-4.0353,1
-12.706,14.8501,11.6036,-11.2046,-10.328,-10.8646,-4.0358,0.1675,-0.7735,-5.4593,1
-15.6759,13.2169,11.914,-9.7931,-9.3579,-10.6717,-6.3437,0.6735,-3.2159,-7.7038,1
-13.9531,12.8302,8.7573,-10.0384,-9.6621,-8.0823,-3.6129,-0.3462,1.1838,-7.7702,1
-12.7571,13.0148,8.6669,-9.747,-9.6239,-8.6279,-4.8679,-0.6733,-3.5261,-7.6381,1
-14.5495,13.7821,8.548,-8.2254,-6.1514,-10.2549,-6.523,1.5822,-2.8799,-5.2597,1
-15.4603,16.8455,10.4904,-9.5599,-10.4283,-10.2686,-3.8136,-1.1604,-3.0436,-7.1056,1
